,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4625,52,0.00681,0.643,224272,0.732,4.57e-05,5,0.0606,-6.762,0,0.0294,102.979,4,0.181
4626,55,0.0721,0.84,183132,0.567,0.0,1,0.0727,-8.285,0,0.179,109.942,4,0.21
4627,66,0.466,0.477,206311,0.6,0.0,4,0.0688,-6.363,1,0.0835,159.972,4,0.486
4628,52,0.173,0.62,238819,0.852,0.0,4,0.101,-4.399,1,0.108,80.91,4,0.638
4629,56,0.102,0.453,167225,0.419,0.0,0,0.239,-6.548,1,0.0544,111.992,4,0.477
4630,55,0.513,0.58,104427,0.722,0.0,1,0.405,-5.686,1,0.271,47.917,5,0.777
4631,62,0.611,0.577,235595,0.37,2.23e-06,0,0.122,-8.888,1,0.0735,93.521,4,0.152
4632,56,0.927,0.563,172800,0.3,0.655,11,0.234,-16.664,0,0.0512,74.971,4,0.38
4633,71,0.397,0.784,186842,0.854,0.0,10,0.147,-4.695,1,0.129,96.014,4,0.876
4634,54,0.0193,0.827,352977,0.623,0.0,4,0.0589,-6.199,0,0.35,131.904,4,0.357
4635,58,0.316,0.737,139733,0.74,0.0,2,0.16,-4.83,1,0.0877,105.075,4,0.85
4636,58,0.179,0.671,256000,0.702,3.53e-05,5,0.117,-5.642,1,0.0833,104.983,4,0.235
4637,53,0.875,0.517,305427,0.233,0.00247,7,0.0625,-14.427,0,0.0478,81.267,4,0.252
4638,53,0.0319,0.563,322716,0.755,7.59e-05,11,0.0562,-5.048,0,0.248,158.027,4,0.576
4639,54,0.685,0.843,158333,0.304,3.78e-06,7,0.147,-12.21,0,0.328,115.301,4,0.144
4640,58,0.0226,0.6,239442,0.746,0.0119,4,0.109,-4.696,0,0.0355,118.551,4,0.614
4641,64,0.171,0.684,237307,0.612,1.53e-05,9,0.103,-4.653,0,0.0287,93.964,4,0.561
4642,60,0.357,0.792,131160,0.576,0.0,2,0.0484,-5.668,0,0.0596,120.077,3,0.972
4643,56,0.721,0.297,217427,0.282,0.000338,0,0.0599,-11.134,1,0.0284,139.128,4,0.155
4644,59,0.0775,0.72,155653,0.628,5.35e-06,5,0.0976,-7.192,0,0.0718,90.985,4,0.591
4645,56,0.391,0.463,203095,0.337,0.000176,1,0.0728,-9.852,0,0.0723,129.925,3,0.372
4646,52,0.00406,0.85,115689,0.51,0.0,8,0.143,-9.741,1,0.291,129.854,4,0.354
4647,70,0.0859,0.757,206968,0.824,0.0,7,0.165,-2.657,1,0.134,174.065,4,0.495
4648,55,0.13,0.541,161400,0.773,0.0,8,0.215,-5.671,1,0.0537,149.887,4,0.551
4649,58,0.936,0.58,161396,0.242,0.79,11,0.106,-14.647,0,0.0495,159.663,4,0.273
4650,62,0.293,0.653,183640,0.419,0.0,9,0.111,-7.486,1,0.0414,98.983,4,0.366
4651,57,0.000171,0.641,199640,0.84,0.00179,0,0.109,-6.044,1,0.0279,112.99,4,0.545
4652,55,0.278,0.889,171013,0.596,0.0,9,0.0798,-8.23,0,0.397,97.994,5,0.899
4653,59,0.989,0.476,588760,0.19,0.733,2,0.588,-17.266,0,0.0432,109.795,4,0.249
4654,55,0.0191,0.724,286922,0.56,0.000624,4,0.192,-9.218,1,0.0287,115.0,3,0.0647
4655,61,0.0825,0.876,182126,0.898,0.0404,8,0.131,-3.093,0,0.06,116.035,4,0.962
4656,53,0.0662,0.665,193464,0.425,0.0,1,0.128,-11.455,1,0.277,150.053,4,0.401
4657,54,0.018,0.704,193733,0.548,0.0,6,0.606,-7.569,0,0.282,139.965,4,0.457
4658,56,0.228,0.454,173448,0.804,0.0,4,0.181,-5.225,0,0.371,80.98,4,0.344
4659,55,0.692,0.314,252867,0.399,0.00419,5,0.11,-9.199,1,0.0501,169.525,4,0.302
4660,57,0.612,0.7,196701,0.454,0.0,8,0.379,-9.574,1,0.172,97.032,4,0.583
4661,56,0.112,0.527,251497,0.543,1.71e-06,4,0.355,-4.996,0,0.0589,106.706,4,0.397
4662,55,0.844,0.523,271826,0.152,0.0,2,0.102,-9.851,1,0.0371,93.01,4,0.246
4663,54,0.0172,0.327,260129,0.945,0.115,8,0.43,-2.698,0,0.202,154.773,4,0.14
4664,54,0.153,0.816,218076,0.531,4.66e-06,11,0.139,-5.619,0,0.349,74.927,4,0.66
4665,58,0.924,0.635,144586,0.289,0.416,4,0.174,-14.183,1,0.0876,166.081,4,0.33
4666,60,0.218,0.212,192023,0.538,0.936,4,0.155,-9.953,0,0.0841,61.284,3,0.0395
4667,59,0.443,0.635,235082,0.496,0.0,0,0.121,-7.301,1,0.0936,121.696,4,0.373
4668,56,0.893,0.549,231551,0.238,0.0,1,0.109,-9.812,1,0.0405,123.636,4,0.343
4669,57,0.195,0.747,185510,0.706,0.0,6,0.336,-7.244,1,0.404,176.095,4,0.835
4670,56,0.508,0.76,147967,0.559,0.0,11,0.367,-7.274,0,0.499,74.954,4,0.48
4671,56,4.63e-05,0.433,189600,0.989,2.51e-05,6,0.623,-3.694,1,0.241,87.442,4,0.508
4672,60,0.0561,0.601,208022,0.674,0.0,7,0.117,-5.638,1,0.125,180.055,4,0.596
4673,54,0.147,0.852,216547,0.572,2.62e-06,1,0.186,-5.086,1,0.149,90.939,4,0.569
4674,58,0.0193,0.54,71915,0.465,0.289,2,0.0977,-11.717,0,0.0577,119.965,4,0.0381
4675,55,0.843,0.476,207403,0.363,0.0244,2,0.136,-10.331,0,0.0403,114.069,4,0.185
4676,58,0.36,0.716,158672,0.648,0.0,2,0.184,-4.412,1,0.0283,127.967,4,0.673
4677,57,0.297,0.521,190084,0.742,0.0,1,0.0621,-3.851,1,0.263,83.97,4,0.727
4678,61,0.562,0.634,208475,0.278,0.0,7,0.0904,-8.295,1,0.0331,78.214,4,0.624
4679,59,0.807,0.76,80713,0.116,0.969,1,0.182,-18.106,0,0.088,80.023,4,0.749
4680,60,0.666,0.629,213217,0.405,1.5e-06,6,0.112,-7.335,1,0.0336,137.742,4,0.187
4681,57,0.715,0.531,219249,0.387,0.0,3,0.142,-10.094,1,0.0841,116.529,3,0.618
4682,65,0.153,0.718,167727,0.725,0.0,9,0.32,-5.409,1,0.0519,100.044,4,0.65
4683,58,0.0334,0.913,146939,0.574,0.0,1,0.119,-7.022,1,0.298,98.028,4,0.33
4684,58,0.667,0.67,239147,0.649,0.00013,0,0.109,-7.426,0,0.0875,147.935,4,0.618
4685,55,0.0675,0.708,157436,0.729,0.0,8,0.165,-7.618,1,0.0311,117.003,4,0.562
4686,60,0.00862,0.677,226286,0.792,1.58e-06,11,0.1,-5.034,0,0.13,139.923,4,0.195
4687,54,0.902,0.465,272000,0.675,0.267,10,0.11,-7.555,1,0.0485,119.941,4,0.129
4688,55,0.181,0.828,206882,0.665,0.0,9,0.134,-5.927,1,0.311,151.039,4,0.394
4689,63,0.159,0.782,238530,0.827,0.0,11,0.226,-4.219,0,0.0627,104.032,4,0.498
4690,63,0.989,0.473,201768,0.217,0.905,1,0.134,-15.662,0,0.032,151.002,3,0.441
4691,57,0.463,0.881,111949,0.17,0.582,4,0.332,-9.262,0,0.113,148.209,4,0.263
4692,60,0.0114,0.784,199048,0.913,0.00162,1,0.0831,-1.208,1,0.177,126.054,4,0.59
4693,59,0.181,0.713,170297,0.592,0.0,4,0.338,-4.621,0,0.0272,106.013,4,0.619
4694,53,0.0226,0.609,205373,0.814,1.14e-06,0,0.382,-4.263,1,0.0382,126.006,4,0.385
4695,62,0.616,0.387,193813,0.62,0.0,6,0.0827,-4.204,1,0.0811,97.402,3,0.405
4696,55,0.321,0.479,193656,0.782,0.0,0,0.14,-2.254,1,0.0334,165.186,3,0.966
4697,65,0.123,0.741,197077,0.862,1.45e-06,9,0.353,-3.02,0,0.0816,101.944,4,0.529
4698,58,0.54,0.699,181971,0.493,0.0,11,0.258,-10.386,1,0.0695,94.991,4,0.08
4699,59,0.659,0.625,134089,0.538,0.906,1,0.131,-6.948,1,0.174,76.707,1,0.64
4700,55,0.00141,0.32,223053,0.663,6.7e-05,0,0.0968,-5.802,1,0.0291,189.891,4,0.673
4701,55,0.844,0.611,161256,0.363,0.596,8,0.154,-12.554,1,0.0295,80.923,4,0.243
4702,59,0.961,0.161,178998,0.0167,0.952,3,0.0976,-32.002,0,0.0467,71.752,3,0.0331
4703,52,0.251,0.8,168464,0.497,3.1e-06,1,0.412,-9.704,1,0.0954,120.044,5,0.158
4704,57,0.458,0.509,223867,0.448,1.07e-06,1,0.0824,-8.403,1,0.0718,158.998,4,0.318
4705,58,0.369,0.747,195200,0.557,3.53e-05,1,0.103,-8.971,0,0.069,149.965,4,0.552
4706,56,0.308,0.678,111781,0.629,0.0,9,0.108,-6.884,1,0.109,145.932,4,0.208
4707,56,0.0441,0.73,302492,0.681,0.000245,8,0.27,-7.582,0,0.0405,106.017,4,0.446
4708,58,0.887,0.423,247320,0.375,0.837,11,0.106,-12.984,0,0.0634,129.778,4,0.157
4709,57,0.00284,0.531,185279,0.936,0.000173,2,0.665,-3.975,0,0.0786,120.057,4,0.556
4710,55,0.0562,0.498,212600,0.727,0.0,4,0.609,-6.116,1,0.0308,79.994,4,0.441
4711,54,0.171,0.888,95520,0.594,0.0,10,0.294,-5.901,0,0.347,145.871,4,0.553
4712,53,0.264,0.44,269868,0.492,0.0114,2,0.0917,-9.532,0,0.0359,99.966,4,0.0632
4713,61,0.0132,0.651,189263,0.924,0.0,2,0.298,-3.295,1,0.212,93.015,4,0.559
4714,55,0.277,0.924,246506,0.637,0.0,10,0.339,-4.823,1,0.454,130.055,4,0.597
4715,53,0.0639,0.878,124107,0.506,0.0,1,0.173,-7.33,1,0.265,150.159,3,0.558
4716,57,0.0206,0.552,142700,0.585,0.976,1,0.144,-14.538,1,0.0345,150.07,4,0.352
4717,52,0.535,0.631,184615,0.577,0.0,6,0.223,-6.335,1,0.195,155.77,4,0.654
4718,53,0.553,0.617,151296,0.545,0.0,7,0.14,-8.114,1,0.393,106.626,3,0.506
4719,53,0.233,0.588,211590,0.731,0.0,1,0.103,-7.256,1,0.246,90.652,4,0.777
4720,73,0.341,0.662,243015,0.529,0.000208,2,0.105,-8.539,1,0.0351,127.584,4,0.424
4721,52,0.000853,0.886,194675,0.354,0.0,1,0.0731,-15.511,1,0.552,100.055,4,0.232
4722,63,0.0733,0.674,184600,0.713,0.139,6,0.169,-7.46,0,0.036,111.017,4,0.704
4723,53,0.0463,0.331,339310,0.668,0.0,3,0.227,-3.167,0,0.0415,145.133,4,0.152
4724,56,0.0184,0.693,170543,0.791,0.0,2,0.345,-5.463,1,0.161,152.859,4,0.827
4725,67,0.785,0.88,172200,0.245,3.19e-05,9,0.0979,-10.245,1,0.446,76.006,4,0.638
4726,54,0.0418,0.582,222213,0.889,6.28e-06,11,0.15,-4.529,1,0.0519,120.072,4,0.486
4727,53,0.395,0.672,244485,0.699,0.0,2,0.094,-7.831,1,0.0475,113.737,4,0.46
4728,53,0.332,0.267,303960,0.367,0.0,6,0.0856,-9.951,1,0.0323,169.641,3,0.0925
4729,65,0.0101,0.633,176509,0.842,0.00167,0,0.166,-4.261,1,0.0566,124.008,4,0.287
4730,52,0.0456,0.873,170363,0.696,0.0,10,0.157,-4.495,0,0.366,150.031,4,0.595
4731,65,0.181,0.739,176767,0.755,1.05e-06,6,0.128,-5.112,1,0.121,100.056,4,0.547
4732,57,0.226,0.588,210208,0.391,0.0,9,0.0636,-9.815,1,0.152,134.081,4,0.235
4733,53,0.000552,0.356,150214,0.85,0.0,5,0.447,-5.945,0,0.106,86.537,4,0.143
4734,63,0.00574,0.567,204007,0.745,4.09e-05,11,0.0678,-4.401,0,0.0474,89.995,4,0.288
4735,55,0.179,0.51,234244,0.663,0.673,7,0.491,-7.896,0,0.0333,120.018,4,0.075
4736,56,0.383,0.519,200981,0.739,0.0,6,0.189,-3.584,1,0.0403,88.891,4,0.324
4737,56,0.0518,0.674,170240,0.578,0.0055,10,0.72,-8.768,0,0.298,112.265,5,0.163
4738,55,0.0509,0.381,247843,0.481,0.0,4,0.1,-5.82,1,0.0365,123.09,4,0.162
4739,57,0.565,0.336,333967,0.393,6.25e-05,6,0.0992,-7.424,0,0.0394,149.371,4,0.0729
4740,56,0.101,0.729,264403,0.546,0.0,11,0.097,-4.484,0,0.212,98.091,4,0.75
4741,55,0.399,0.504,216000,0.596,0.0,4,0.0795,-7.897,0,0.0281,109.994,4,0.102
4742,61,0.212,0.463,207041,0.883,0.0,7,0.213,-3.245,1,0.224,99.021,4,0.439
4743,56,0.619,0.731,178538,0.748,2.36e-05,7,0.334,-6.745,1,0.0699,112.419,3,0.979
4744,56,0.708,0.755,167894,0.475,0.0,5,0.121,-7.558,1,0.0303,115.412,3,0.865
4745,60,0.0254,0.827,230013,0.54,0.164,1,0.145,-8.543,1,0.0925,120.055,4,0.49
4746,64,0.0997,0.81,254720,0.716,0.000145,3,0.0859,-5.038,0,0.0638,88.002,4,0.811
4747,58,0.0477,0.716,123611,0.634,0.0,4,0.17,-8.591,0,0.0376,85.99,4,0.287
4748,56,0.707,0.605,102478,0.336,0.715,3,0.132,-11.159,0,0.071,150.096,4,0.211
4749,55,0.832,0.291,268160,0.43,0.688,6,0.114,-10.884,1,0.0674,67.643,4,0.037
4750,54,0.243,0.68,223027,0.688,1.62e-06,5,0.138,-6.051,1,0.034,103.951,4,0.397
4751,54,0.0276,0.92,171372,0.664,0.0,2,0.106,-5.74,1,0.271,148.039,4,0.498
4752,59,0.28,0.594,206907,0.388,0.0,10,0.0761,-6.221,1,0.0372,146.738,4,0.87
4753,53,0.00263,0.351,208419,0.935,0.0,8,0.141,-3.518,1,0.236,158.018,4,0.443
4754,58,0.919,0.396,240500,0.264,0.0,4,0.0685,-10.788,1,0.0394,119.882,4,0.219
4755,53,0.18,0.795,182621,0.726,2.72e-05,7,0.205,-4.102,0,0.0525,109.065,1,0.793
4756,53,0.000601,0.856,131202,0.545,0.000973,1,0.147,-10.888,1,0.253,161.0,4,0.049
4757,55,0.00515,0.904,195093,0.596,0.0,1,0.152,-6.777,1,0.365,85.036,4,0.485
4758,54,0.0159,0.596,265410,0.401,0.894,4,0.16,-12.586,0,0.0383,82.082,4,0.739
4759,58,0.994,0.127,237033,0.033,0.943,0,0.0825,-30.043,1,0.0528,66.224,3,0.0355
4760,65,0.391,0.343,171493,0.651,0.0,7,0.25,-6.378,1,0.0933,179.662,3,0.521
4761,59,0.709,0.593,169091,0.348,0.881,4,0.0426,-15.933,0,0.276,87.93,4,0.254
4762,54,0.0118,0.347,208697,0.672,0.000154,7,0.245,-6.661,1,0.52,195.225,4,0.565
4763,54,0.562,0.539,271935,0.404,0.902,0,0.0887,-13.447,1,0.0295,124.099,4,0.0387
4764,57,0.678,0.566,203027,0.669,0.0,5,0.261,-5.772,0,0.325,102.582,4,0.698
4765,58,0.000661,0.412,303523,0.956,0.00387,7,0.0717,-4.538,0,0.0678,152.025,4,0.137
4766,61,0.106,0.523,197981,0.864,0.000454,10,0.0672,-4.746,0,0.359,142.11,4,0.247
4767,60,0.00629,0.468,257560,0.97,0.0,2,0.253,-2.974,0,0.179,92.732,4,0.499
4768,54,0.0548,0.75,194627,0.63,0.000362,9,0.185,-7.684,1,0.13,95.039,4,0.55
4769,53,0.0306,0.638,204498,0.729,0.0,10,0.124,-4.366,1,0.0353,143.963,4,0.589
4770,55,0.000519,0.731,251322,0.745,0.00167,1,0.0679,-5.846,1,0.0293,115.011,4,0.734
4771,54,0.242,0.747,138728,0.378,0.0,0,0.163,-10.628,0,0.146,77.023,4,0.176
4772,60,0.0145,0.55,142800,0.9,0.0,10,0.322,-4.327,0,0.225,150.049,4,0.431
4773,54,0.401,0.437,355239,0.488,9.03e-05,1,0.106,-9.306,1,0.0293,86.001,4,0.206
4774,55,0.474,0.661,286186,0.311,0.00366,5,0.105,-13.288,1,0.0263,143.966,3,0.234
4775,56,0.658,0.484,115200,0.254,0.909,11,0.121,-7.54,1,0.274,148.463,4,0.705
4776,57,0.0188,0.623,175223,0.65,0.0,11,0.0687,-3.786,0,0.032,112.072,4,0.366
4777,54,0.259,0.706,161437,0.555,3.19e-05,7,0.151,-7.949,1,0.0536,118.165,3,0.899
4778,52,0.152,0.554,202630,0.702,0.0,1,0.126,-3.839,1,0.285,143.078,4,0.553
4779,65,0.122,0.544,173438,0.621,0.0,1,0.101,-4.557,1,0.139,101.337,4,0.747
4780,53,0.0845,0.816,211948,0.586,0.00502,11,0.184,-9.014,0,0.17,102.669,5,0.646
4781,53,0.438,0.687,185973,0.446,0.0,1,0.0877,-4.201,1,0.144,139.93,4,0.204
4782,54,0.00366,0.589,212387,0.91,4.87e-05,1,0.0843,-4.206,0,0.0623,130.017,4,0.394
4783,55,0.887,0.801,206629,0.357,0.859,2,0.164,-11.166,1,0.0701,79.013,4,0.283
4784,54,0.0459,0.626,199170,0.966,1.24e-06,7,0.376,-2.74,0,0.0906,122.024,4,0.575
4785,59,0.134,0.602,219554,0.758,0.0,7,0.0853,-5.261,0,0.068,99.896,4,0.156
4786,57,0.00078,0.421,223720,0.823,3.21e-05,9,0.204,-3.327,0,0.0446,104.973,4,0.155
4787,55,0.00149,0.626,222181,0.7,0.00108,4,0.17,-5.437,0,0.0305,101.016,4,0.362
4788,73,0.549,0.387,139845,0.566,0.0,9,0.183,-10.338,0,0.037,77.768,3,0.956
4789,53,0.133,0.493,185693,0.746,0.0,0,0.36,-4.27,1,0.0586,184.144,4,0.485
4790,52,0.0166,0.857,192052,0.761,0.0,4,0.191,-6.108,0,0.202,99.934,4,0.242
4791,59,0.932,0.588,126545,0.215,0.961,7,0.112,-19.677,1,0.0293,104.618,4,0.0393
4792,58,0.815,0.444,207000,0.145,0.896,8,0.0724,-18.403,1,0.0304,100.119,4,0.0552
4793,55,0.000481,0.509,193280,0.952,0.0,5,0.248,-3.924,1,0.043,95.083,4,0.655
4794,60,1.48e-05,0.578,225624,0.968,0.341,6,0.689,-2.078,0,0.0519,150.021,4,0.267
4795,55,0.494,0.744,291808,0.697,0.0,7,0.0747,-8.068,1,0.368,79.202,4,0.64
4796,57,0.241,0.571,229977,0.422,0.0,2,0.434,-12.008,1,0.685,82.186,4,0.673
4797,55,0.919,0.796,145076,0.341,0.334,9,0.121,-15.105,0,0.148,146.025,4,0.603
4798,52,0.053,0.823,180062,0.52,0.0,1,0.121,-4.158,1,0.31,89.929,4,0.456
4799,60,0.000428,0.607,207693,0.942,4.53e-05,10,0.111,-3.876,0,0.0857,150.074,4,0.164
4800,56,0.0254,0.616,98360,0.598,4.8e-06,5,0.115,-6.688,0,0.0329,82.94,4,0.345
4801,59,0.315,0.624,243987,0.452,1.02e-05,0,0.311,-8.206,1,0.0681,199.775,4,0.724
4802,64,0.895,0.367,233160,0.538,0.000581,8,0.149,-5.121,0,0.0421,129.092,4,0.274
4803,55,0.118,0.224,590437,0.467,0.0,8,0.0881,-7.287,1,0.0321,144.012,4,0.0622
4804,58,0.769,0.865,169827,0.529,6.6e-06,1,0.104,-7.756,1,0.23,111.982,4,0.649
4805,57,0.185,0.784,191027,0.682,6.25e-06,1,0.106,-8.614,1,0.0962,112.512,4,0.967
4806,53,0.723,0.765,152381,0.618,0.00015,1,0.111,-8.74,1,0.377,188.936,4,0.671
4807,64,0.0114,0.791,189846,0.789,0.0,11,0.301,-4.694,0,0.104,112.11,4,0.669
4808,65,0.477,0.589,270000,0.465,0.0,8,0.101,-8.416,1,0.0325,147.921,4,0.416
4809,52,2.62e-05,0.523,248880,0.979,2.56e-05,2,0.153,-4.214,1,0.159,125.038,4,0.179
4810,54,0.468,0.854,238853,0.53,0.0,0,0.0772,-6.973,1,0.22,119.992,4,0.562
4811,56,0.000118,0.342,217062,0.904,0.0263,1,0.0823,-4.103,0,0.131,160.139,4,0.248
4812,54,0.595,0.659,175198,0.651,0.0,8,0.122,-5.577,1,0.029,110.989,4,0.372
4813,54,0.0107,0.847,238373,0.727,2.41e-05,0,0.0788,-6.169,1,0.0485,118.021,4,0.724
4814,57,0.612,0.75,257427,0.799,0.0,9,0.189,-5.291,1,0.0308,112.402,3,0.793
4815,54,0.483,0.79,203653,0.49,0.0,5,0.201,-5.097,1,0.0942,140.202,4,0.577
4816,56,0.949,0.498,295751,0.0283,1.76e-06,6,0.251,-25.021,1,0.0427,85.473,4,0.0653
4817,55,0.00881,0.655,237604,0.662,0.0,9,0.228,-9.145,0,0.195,131.036,4,0.137
4818,61,0.931,0.588,209280,0.0702,1.76e-05,8,0.113,-14.083,1,0.0338,128.361,4,0.141
4819,58,0.958,0.325,153846,0.164,0.899,0,0.112,-17.19,0,0.0438,49.196,3,0.211
4820,52,0.165,0.514,199760,0.771,0.000369,7,0.269,-5.54,1,0.0284,133.974,4,0.361
4821,56,0.168,0.648,151832,0.682,9.17e-05,7,0.12,-7.9,0,0.0455,144.922,4,0.258
4822,63,0.613,0.882,196319,0.391,0.131,0,0.108,-12.351,1,0.0444,120.002,4,0.26
4823,52,0.0171,0.759,155902,0.601,0.0,6,0.311,-7.532,0,0.226,140.567,4,0.144
4824,55,0.507,0.731,167760,0.294,1.08e-05,0,0.0674,-11.607,1,0.225,109.922,4,0.259
4825,54,0.000157,0.381,158453,0.939,0.0,2,0.389,-3.255,1,0.0523,173.02,4,0.635
4826,55,0.192,0.693,161527,0.236,0.0,1,0.185,-10.393,1,0.337,143.898,4,0.102
4827,53,0.0471,0.728,261080,0.696,1.81e-05,7,0.0233,-6.084,1,0.0632,78.002,4,0.674
4828,64,0.711,0.689,173005,0.491,0.0,9,0.172,-6.042,1,0.0317,90.011,4,0.868
4829,65,0.478,0.612,231341,0.519,0.0,9,0.189,-5.568,1,0.0391,80.882,4,0.537
4830,56,0.033,0.659,190558,0.716,4.28e-06,10,0.06,-7.641,0,0.0587,172.079,4,0.919
4831,54,0.0265,0.55,216787,0.81,0.0,2,0.127,-4.77,0,0.0486,91.954,4,0.411
4832,56,0.298,0.718,186480,0.76,1.26e-06,7,0.164,-6.068,1,0.153,131.177,3,0.723
4833,60,0.369,0.772,284627,0.66,0.0,11,0.119,-5.067,0,0.115,135.956,4,0.422
4834,56,0.0119,0.705,120000,0.729,0.000194,10,0.621,-5.302,0,0.0691,82.037,4,0.5
4835,57,0.4,0.638,217173,0.687,0.000114,7,0.166,-6.556,1,0.0351,114.98,4,0.323
4836,56,0.0819,0.686,232036,0.637,0.0,8,0.114,-3.865,1,0.0459,105.039,4,0.337
4837,54,0.00154,0.852,296413,0.617,6.48e-05,1,0.36,-7.515,0,0.12,129.974,4,0.3
4838,58,0.995,0.535,146100,0.012,0.944,10,0.132,-30.736,0,0.0484,76.009,3,0.178
4839,53,0.133,0.68,199863,0.44,4.57e-06,0,0.11,-10.569,0,0.222,128.235,4,0.663
4840,52,0.905,0.668,206547,0.312,3.73e-06,1,0.094,-8.303,1,0.0268,120.086,4,0.156
4841,56,0.582,0.484,228571,0.576,0.0301,1,0.306,-8.431,0,0.663,78.303,1,0.317
4842,53,0.191,0.77,153613,0.752,1.05e-05,8,0.272,-4.383,1,0.229,88.983,4,0.704
4843,58,0.282,0.639,178457,0.531,1.45e-06,4,0.111,-5.531,1,0.0277,112.926,4,0.318
4844,56,0.0138,0.656,171287,0.457,0.0,9,0.104,-7.328,1,0.374,179.897,4,0.111
4845,57,0.00382,0.624,243865,0.785,0.0,11,0.0883,-5.634,0,0.034,95.933,4,0.656
4846,65,0.349,0.519,203187,0.625,0.0,10,0.121,-5.909,1,0.0482,120.103,4,0.21
4847,60,0.994,0.381,177261,0.0113,0.956,7,0.0876,-31.407,1,0.0818,73.395,3,0.163
4848,52,0.00207,0.669,205440,0.835,2.16e-06,7,0.128,-5.738,1,0.0377,124.075,4,0.337
4849,56,0.00914,0.479,192000,0.746,3.38e-05,4,0.117,-6.0,1,0.178,159.99,4,0.322
4850,63,0.375,0.867,213907,0.639,0.0111,7,0.225,-5.778,0,0.0888,99.977,4,0.736
4851,61,0.668,0.546,235580,0.299,0.109,5,0.111,-14.999,1,0.0386,115.464,4,0.789
4852,60,0.0411,0.584,212093,0.835,0.0147,9,0.199,-4.326,0,0.0297,142.2,4,0.781
4853,59,0.057,0.714,208640,0.585,0.00444,8,0.144,-4.57,1,0.0419,77.104,4,0.842
4854,54,0.0103,0.766,209560,0.499,2.22e-06,9,0.116,-8.731,1,0.0341,129.976,4,0.92
4855,57,0.00163,0.585,204813,0.731,0.0,11,0.0462,-5.186,1,0.0376,133.981,4,0.804
4856,56,0.13,0.694,121338,0.335,0.898,2,0.327,-6.355,0,0.0531,142.466,1,0.663
4857,56,0.592,0.443,224427,0.572,0.00208,11,0.299,-6.165,0,0.0341,153.591,4,0.211
4858,59,0.000541,0.676,198857,0.787,0.0,1,0.431,-7.453,1,0.0308,139.958,4,0.499
4859,53,0.447,0.636,196012,0.66,0.00135,9,0.109,-8.882,1,0.0284,107.042,4,0.75
4860,55,0.102,0.629,260213,0.85,0.0,2,0.337,-6.177,1,0.321,95.189,4,0.703
4861,54,0.591,0.531,94748,0.108,0.894,6,0.109,-16.624,1,0.131,176.817,4,0.719
4862,52,0.000288,0.255,228832,0.946,0.000565,9,0.196,-4.876,1,0.152,155.967,4,0.223
4863,60,0.43,0.737,182560,0.697,0.000382,8,0.0821,-5.31,1,0.0895,94.101,4,0.655
4864,56,0.116,0.644,190375,0.591,3.5e-05,2,0.141,-7.218,0,0.0296,107.034,4,0.494
4865,67,0.0395,0.678,189375,0.747,0.0,10,0.174,-5.289,0,0.165,120.002,4,0.516
4866,69,0.017,0.619,169157,0.735,1.78e-06,7,0.347,-3.925,1,0.0445,119.981,4,0.668
4867,52,0.102,0.634,155950,0.659,0.0,4,0.191,-9.719,0,0.109,160.398,3,0.366
4868,55,0.433,0.722,183392,0.565,0.0,8,0.145,-7.755,0,0.0506,154.97,4,0.493
4869,53,0.024,0.676,149720,0.79,0.031,11,0.186,-6.817,0,0.0296,121.693,4,0.897
4870,55,0.331,0.84,76744,0.21,0.0014,7,0.123,-21.816,1,0.0526,162.012,4,0.916
4871,55,0.266,0.819,142547,0.669,7.66e-06,5,0.111,-5.202,0,0.275,80.046,3,0.474
4872,59,0.101,0.592,216053,0.839,0.0,1,0.0528,-4.944,0,0.0564,168.501,4,0.457
4873,57,0.566,0.267,195872,0.493,0.00269,11,0.476,-7.921,0,0.117,170.85,3,0.305
4874,54,0.168,0.842,151144,0.535,1.02e-06,9,0.0927,-8.473,1,0.461,76.983,4,0.713
4875,55,0.194,0.53,310192,0.605,0.0,9,0.145,-6.227,0,0.0512,143.047,4,0.419
4876,62,0.99,0.432,172000,0.0437,0.895,1,0.107,-22.436,1,0.0332,71.031,3,0.268
4877,60,0.938,0.211,224344,0.0832,0.956,0,0.067,-26.206,0,0.041,99.34,3,0.0627
4878,58,0.00977,0.391,210851,0.8,3.08e-06,2,0.329,-2.761,1,0.0523,83.81,4,0.398
4879,57,0.868,0.678,117483,0.481,0.0,10,0.431,-20.18,0,0.92,88.828,4,0.0684
4880,54,9.05e-05,0.454,247446,0.815,0.0,11,0.942,-4.435,1,0.036,73.998,4,0.272
4881,64,0.394,0.531,183041,0.472,0.0,0,0.139,-7.347,0,0.059,127.48,5,0.445
4882,56,0.00475,0.66,194000,0.592,0.0,6,0.273,-5.568,0,0.0376,139.984,4,0.206
4883,55,0.000821,0.516,161600,0.74,1.11e-06,6,0.142,-4.879,1,0.0418,108.986,4,0.515
4884,61,0.164,0.782,176347,0.564,0.00689,8,0.182,-7.752,0,0.226,101.058,4,0.448
4885,54,0.191,0.456,162168,0.623,8.3e-06,11,0.361,-6.187,0,0.0389,112.164,4,0.907
4886,60,0.69,0.795,189651,0.662,0.0,0,0.126,-7.06,0,0.0643,110.078,3,0.863
